"Discovering Statistics Using R","Lecturers - request an e-inspection copy of this text or contact your local SAGE representative to discuss your course needs. Watch Andy Field's introductory video to Discovering Statistics Using R Keeping the uniquely humorous and self-deprecating style that has made students across the world fall in love with Andy Field's books, Discovering Statistics Using R takes students on a journey of statistical discovery using R, a free, flexible and dynamically changing software tool for data analysis that is becoming increasingly popular across the social and behavioural sciences throughout the world. The journey begins by explaining basic statistical and research concepts before a guided tour of the R software environment. Next you discover the importance of exploring and graphing data, before moving onto statistical tests that are the foundations of the rest of the book (for example correlation and regression). You will then stride confidently into intermediate level analyses such as ANOVA, before ending your journey with advanced techniques such as MANOVA and multilevel models. Although there is enough theory to help you gain the necessary conceptual understanding of what you're doing, the emphasis is on applying what you learn to playful and real-world examples that should make the experience more fun than you might expect. Like its sister textbooks, Discovering Statistics Using R is written in an irreverent style and follows the same ground-breaking structure and pedagogical approach. The core material is augmented by a cast of characters to help the reader on their way, together with hundreds of examples, self-assessment tests to consolidate knowledge, and additional website material for those wanting to learn more. Given this book's accessibility, fun spirit, and use of bizarre real-world research it should be essential for anyone wanting to learn about statistics using the freely-available R software. Available with Perusall-an eBook that makes it easier to prepare for class Perusall is an award-winning eBook platform featuring social annotation tools that allow students and instructors to collaboratively mark up and discuss their SAGE textbook. Backed by research and supported by technological innovations developed at Harvard University, this process of learning through collaborative annotation keeps your students engaged and makes teaching easier and more effective. Learn more.",67.28,Paperback,7.6,10.4,1.7,2013,9781446200469.jpg
"Python Crash Course","Python Crash Course is a fast-paced, thorough introduction to Python that will have you writing programs, solving problems, and making things that work in no time. In the first half of the book, you'll learn about basic programming concepts, such as lists, dictionaries, classes, and loops, and practice writing clean and readable code with exercises for each topic. You'll also learn how to make your programs interactive and how to test your code safely before adding it to a project. In the second half of the book, you'll put your new knowledge into practice with three substantial projects: a Space Invaders-inspired arcade game, data visualizations with Python's super-handy libraries, and a simple web app you can deploy online. As you work through Python Crash Course you'll learn how to: -Use powerful Python libraries and tools, including matplotlib, NumPy, and Pygal -Make 2D games that respond to keypresses and mouse clicks, and that grow more difficult as the game progresses -Work with data to generate interactive visualizations -Create and customize Web apps and deploy them safely online -Deal with mistakes and errors so you can solve your own programming problems If you've been thinking seriously about digging into programming, Python Crash Course will get you up to speed and have you writing real programs fast. Why wait any longer? Start your engines and code! Uses Python 2 and 3",26.43,Paperback,5.91,9.84,0.59,2016,9781593276034.jpg
"The Lego Technic Idea Book: Simple Machines","The LEGO(R) Technic Idea Book: Simple Machines is a collection of hundreds of working examples of simple yet fascinating Technic models that you can build based on their pictures alone. Each project uses color-coded pieces and is photographed from multiple angles, making it easy to see how the models are assembled without the need for step-by-step instructions. Every model illustrates a different principle, concept, or mechanism that will inspire your own original creations. You're encouraged to use these elements as building blocks to create your own masterpieces. The Technic models in Simple Machines demonstrate basic configurations of gears, shafts, pulleys, turntables, connectors, and the like. You'll learn how to create small, elegant machines like cranes, operable doors, motorized cars, a rubber band-powered rocket launcher, a hand-cranked drag racer, and even musical instruments. This visual guide, the first in the three-volume LEGO Technic Idea Book series, is the brainchild of master builder Yoshihito Isogawa of Tokyo, Japan. Each title is filled with photos of Isogawa's unique models, all of which are designed to fire the imaginations of LEGO builders young and old. Imagine. Create. Invent. Now, what will you build? NOTE: The LEGO Technic Idea Book series uses parts from various Technic sets. If you don't have some of the pieces shown in a particular model, experiment by substituting your own parts or visit the author's website for a list of the special parts used in the book.",15.36,Paperback,7.8,9.8,0.5,2010,9781593272777.jpg
"Python Essential Reference","Python Essential Reference is the definitive reference guide to the Python programming language - the one authoritative handbook that reliably untangles and explains both the core Python language and the most essential parts of the Python library.Designed for the professional programmer, the book is concise, to the point, and highly accessible. It also includes detailed information on the Python library and many advanced subjects that is not available in either the official Python documentation or any other single reference source. Thoroughly updated to reflect the significant new programming language features and library modules that have been introduced in Python 2.6 and Python 3, the fourth edition of Python Essential Reference is the definitive guide for programmers who need to modernize existing Python code or who are planning an eventual migration to Python 3. Programmers starting a new Python project will find detailed coverage of contemporary Python programming idioms. This fourth edition of Python Essential Reference features numerous improvements, additions, and updates:Coverage of new language features, libraries, and modulesPractical coverage of Python's more advanced features including generators, coroutines, closures, metaclasses, and decorators Expanded coverage of library modules related to concurrent programming including threads, subprocesses, and the new multiprocessing module Up-to-the-minute coverage of how to use Python 2.6's forward compatibility mode to evaluate code for Python 3 compatibility Improved organization for even faster answers and better usability Updates to reflect modern Python programming style and idioms Updated and improved example code Deep coverage of low-level system and networking library modules - including options not covered in the standard documentation",33.26,Paperback,5.98,8.9,1.42,2009,9780672329784.jpg
"Generative Design : Visualize, Program, and Create with Processing","Generative design is a revolutionary new method of creating artwork, models and animations from sets of rules, or algorithms. By using accessible programming languages such as Processing, artists and designers are producing extravagant, crystalline structures that can from the basis of anything from patterned textiles and typography to lighting, scientific diagrams, sculptures, film and even fantastical buildings. Opening with a gallery of thirty five illustrated case studies, Generative Design takes users through specific, practical instructions on how to create their own visual experiments by combining simple to use programming codes with basic design principles. A detailed handbook of advanced strategies provides visual artists with all the tools to achieve proficiency. Generative Design is both a source book of inspirational examples of generative design and guidebook on programming with Processing for designers. It covers the foundations of programming, includes important programming codes and showcases projects by leading international practitioners.",53.57,Hardback,8.27,11.5,1.57,2012,9781616890773.jpg
"Python For Kids","Python is a powerful, expressive programming language that's easy to learn and fun to use! But books about learning to program in Python can be kind of dull, gray, and boring, and that's no fun for anyone. Python for Kids brings Python to life and brings you (and your parents) into the world of programming. The ever-patient Jason R. Briggs will guide you through the basics as you experiment with unique (and often hilarious) example programs that feature ravenous monsters, secret agents, thieving ravens, and more. New terms are defined; code is colored, dissected, and explained; and quirky, full-color illustrations keep things on the lighter side. Chapters end with programming puzzles designed to stretch your brain and strengthen your understanding. By the end of the book you'll have programmed two complete games: a clone of the famous Pong and ""Mr. Stick Man Races for the Exit""--a platform game with jumps, animation, and much more. As you strike out on your programming adventure, you'll learn how to: -Use fundamental data structures like lists, tuples, and maps -Organize and reuse your code with functions and modules -Use control structures like loops and conditional statements -Draw shapes and patterns with Python's turtle module -Create games, animations, and other graphical wonders with tkinter Why should serious adults have all the fun? Python for Kids is your ticket into the amazing world of computer programming. For kids ages 10+ (and their parents) The code in this book runs on almost anything: Windows, Mac, Linux, even an OLPC laptop or Raspberry Pi!",23.67,Paperback,7,9.2,1,2013,9781593274078.jpg
"Working Effectively with Legacy Code","This book provides programmers with the ability to cost effectively handlecommon legacy code problems without having to go through the hugelyexpensive task of rewriting all existing code. It describes a series of practicalstrategies that developers can employ to bring their existing softwareapplications under control. The author provides useful guidance about how touse these strategies when refactoring or making functional changes to codebases. One of the book's key points is that it teaches developers to write teststhat can be used to make sure they are not unintentionally changing theapplication as they optimize it. Examples are provided in Java, C++, and Csharp,and the book assumes that the reader has some knowledge of UMLnotation. Strategies using UML and code in C++ and Java primarily whilelanguage independent advice will be delivered in side bars and appendices forlanguage specific users.",40.54,Paperback,6.93,9.13,01.02,2009,9780131177055.jpg
"Computer Science Distilled : Learn the Art of Solving Computational Problems","A walkthrough of computer science concepts you must know. Designed for readers who don't care for academic formalities, it's a fast and easy computer science guide. It teaches the foundations you need to program computers effectively. After a simple introduction to discrete math, it presents common algorithms and data structures. It also outlines the principles that make computers and programming languages work.",18.55,Paperback,5.51,8.5,0.47,2017,9780997316025.jpg
"The Lego Mindstorms Ev3 Discovery Book","LEGO MINDSTORMS has changed the way we think about robotics by making it possible for anyone to build real, working robots. The latest MINDSTORMS set, EV3, is more powerful than ever, and The LEGO MINDSTORMS EV3 Discovery Book is the complete, beginner-friendly guide you need to get started. Begin with the basics as you build and program a simple robot to experiment with motors, sensors, and EV3 programming. Then you'll move on to a series of increasingly sophisticated robots that will show you how to work with advanced programming techniques like data wires, variables, and custom-made programming blocks. You'll also learn essential building techniques like how to use beams, gears, and connector blocks effectively in your own designs. Master the possibilities of the EV3 set as you build and program: -The EXPLOR3R, a wheeled vehicle that uses sensors to navigate around a room and follow lines -The FORMULA EV3 RACE CAR, a streamlined remote-controlled race car -ANTY, a six-legged walking creature that adapts its behavior to its surroundings -SK3TCHBOT, a robot that lets you play games on the EV3 screen -The SNATCH3R, a robotic arm that can autonomously find, grab, lift, and move the infrared beacon -LAVA R3X, a humanoid robot that walks and talks More than 150 building and programming challenges throughout encourage you to think creatively and apply what you've learned to invent your own robots. With The LEGO MINDSTORMS EV3 Discovery Book as your guide, you'll be building your own out-of-this-world creations in no time! Requirements: One LEGO MINDSTORMS EV3 set (LEGO SET #31313)",27.09,Paperback,7.9,9.9,0.9,2017,9781593275327.jpg
"Effective Java","Since this Jolt-award winning classic was last updated in 2008 (shortly after Java 6 was released), Java has changed dramatically. The principal enhancement in Java 8 was the addition of functional programming constructs to Java's object-oriented roots. Java 7, 8, and 9 also introduced language features, such as the try-with-resources statement, the diamond operator for generic types, default and static methods in interfaces, the @SafeVarargs annotation, and modules. New library features include pervasive use of functional interfaces and streams, the java.time package for manipulating dates and times, and numerous minor enhancements such as convenience factory methods for collections.In this new edition of Effective Java, Bloch updates the work to take advantage of these new language and library features, and provides specific best practices for their use. Java's increased support for multiple paradigms increases the need for best-practices advice, and this book delivers. As in previous editions, each chapter consists of several ""items,"" each presented in the form of a short, standalone essay that provides specific advice, insight into Java platform subtleties, and updated code examples. The comprehensive descriptions and explanations for each item illuminate what to do, what not to do, and why. Coverage includes:Updated techniques and best practices on classic topics, including objects, classes, methods, libraries, and genericsHow to avoid the traps and pitfalls of commonly misunderstood subtleties of the platformFocus on the language and its most fundamental libraries, such as java.lang and java.util",41.33,Paperback,7.44,09.09,0.87,2018,9780134685991.jpg
"JavaScript and JQuery : Interactive Front-End Web Development","Learn JavaScript and jQuery a nicer way This full-color book adopts a visual approach to teaching JavaScript & jQuery, showing you how to make web pages more interactive and interfaces more intuitive through the use of inspiring code examples, infographics, and photography. The content assumes no previous programming experience, other than knowing how to create a basic web page in HTML & CSS. You'll learn how to achieve techniques seen on many popular websites (such as adding animation, tabbed panels, content sliders, form validation, interactive galleries, and sorting data).. Introduces core programming concepts in JavaScript and jQueryUses clear descriptions, inspiring examples, and easy-to-follow diagramsTeaches you how to create scripts from scratch, and understand the thousands of JavaScripts, JavaScript APIs, and jQuery plugins that are available on the webDemonstrates the latest practices in progressive enhancement, cross-browser compatibility, and when you may be better off using CSS3 If you're looking to create more enriching web experiences and express your creativity through code, then this is the book for you.This book is also available as part of a set in hardcover - Web Design with HTML, CSS, JavaScript and jQuery, 9781119038634 - and in softcover - Web Design with HTML, CSS, JavaScript and jQuery, 9781118907443.",24.49,Paperback,7.32,9.45,1.34,2014,9781118531648.jpg
"Continuous Delivery : Reliable Software Releases through Build, Test, and Deployment Automation","Winner of the 2011 Jolt Excellence Award!Getting software released to users is often a painful, risky, and time-consuming process.This groundbreaking new book sets out the principles and technical practices that enablerapid, incremental delivery of high quality, valuable new functionality to users. Throughautomation of the build, deployment, and testing process, and improved collaboration betweendevelopers, testers, and operations, delivery teams can get changes released in a matter of hours-sometimes even minutes-no matter what the size of a project or the complexity of its code base. Jez Humble and David Farley begin by presenting the foundations of a rapid, reliable, low-riskdelivery process. Next, they introduce the ""deployment pipeline,"" an automated process formanaging all changes, from check-in to release. Finally, they discuss the ""ecosystem"" needed tosupport continuous delivery, from infrastructure, data and configuration management to governance. The authors introduce state-of-the-art techniques, including automated infrastructure managementand data migration, and the use of virtualization. For each, they review key issues, identify bestpractices, and demonstrate how to mitigate risks. Coverage includes * Automating all facets of building, integrating, testing, and deploying software* Implementing deployment pipelines at team and organizational levels* Improving collaboration between developers, testers, and operations* Developing features incrementally on large and distributed teams* Implementing an effective configuration management strategy* Automating acceptance testing, from analysis to implementation* Testing capacity and other non-functional requirements* Implementing continuous deployment and zero-downtime releases* Managing infrastructure, data, components and dependencies* Navigating risk management, compliance, and auditing Whether you're a developer, systems administrator, tester, or manager, this book will help yourorganization move from idea to release faster than ever-so you can deliver value to your businessrapidly and reliably.",34.94,Hardback,7.2,9.2,1.2,2010,9780321601919.jpg
"User Story Mapping : Building Better Products Using Agile Software Design","User story mapping is a valuable tool for software development, once you understand why and how to use it. This insightful book examines how this often misunderstood technique can help your team stay focused on users and their needs without getting lost in the enthusiasm for individual product features. Author Jeff Patton shows you how changeable story maps enable your team to hold better conversations about the project throughout the development process. Your team will learn to come away with a shared understanding of what you're attempting to build and why. Get a high-level view of story mapping, with an exercise to learn key concepts quickly Understand how stories really work, and how they come to life in Agile and Lean projects Dive into a story's lifecycle, starting with opportunities and moving deeper into discovery Prepare your stories, pay attention while they're built, and learn from those you convert to working software",22.32,Paperback,6,8.9,0.7,2015,9781491904909.jpg
"Rocket Surgery Made Easy : The Do-It-Yourself Guide to Finding and Fixing Usability Problems","It's been known for years that usability testing can dramatically improve products. But with a typical price tag of $5,000 to $10,000 for a usability consultant to conduct each round of tests, it rarely happens. In this how-to companion to Don't Make Me Think: A Common Sense Approach to Web Usability, Steve Krug spells out a streamlined approach to usability testing that anyone can easily apply to their own Web site, application, or other product. (As he said in Don't Make Me Think, ""It's not rocket surgery"".)Using practical advice, plenty of illustrations, and his trademark humor, Steve explains how to: Test any design, from a sketch on a napkin to a fully-functioning Web site or applicationKeep your focus on finding the most important problems (because no one has the time or resources to fix them all)Fix the problems that you find, using his ""The least you can do"" approachBy paring the process of testing and fixing products down to its essentials (""A morning a month, that's all we ask""), Rocket Surgery makes it realistic for teams to test early and often, catching problems while it's still easy to fix them. Rocket Surgery Made Easy adds demonstration videos to the proven mix of clear writing, before-and-after examples, witty illustrations, and practical advice that made Don't Make Me Think so popular.",20.59,Paperback,6.9,8.9,0.3,2010,9780321657299.jpg
"Coaching Agile Teams : A Companion for ScrumMasters, Agile Coaches, and Project Managers in Transition","The Provocative and Practical Guide to Coaching Agile Teams As an agile coach, you can help project teams become outstanding at agile, creating products that make them proud and helping organizations reap the powerful benefits of teams that deliver both innovation and excellence. More and more frequently, ScrumMasters and project managers are being asked to coach agile teams. But it's a challenging role. It requires new skills-as well as a subtle understanding of when to step in and when to step back. Migrating from ""command and control"" to agile coaching requires a whole new mind-set. In Coaching Agile Teams, Lyssa Adkins gives agile coaches the insights they need to adopt this new mind-set and to guide teams to extraordinary performance in a re-energized work environment. You'll gain a deep view into the role of the agile coach, discover what works and what doesn't, and learn how to adapt powerful skills from many allied disciplines, including the fields of professional coaching and mentoring. Coverage includesUnderstanding what it takes to be a great agile coach Mastering all of the agile coach's roles: teacher, mentor, problem solver, conflict navigator, and performance coach Creating an environment where self-organized, high-performance teams can emerge Coaching teams past cooperation and into full collaboration Evolving your leadership style as your team grows and changes Staying actively engaged without dominating your team and stunting its growth Recognizing failure, recovery, and success modes in your coaching Getting the most out of your own personal agile coaching journey Whether you're an agile coach, leader, trainer, mentor, facilitator, ScrumMaster, project manager, product owner, or team member, this book will help you become skilled at helping others become truly great. What could possibly be more rewarding?",30.85,Paperback,6.9,9,0.8,2010,9780321637703.jpg
"An Introduction to Statistical Learning : with Applications in R","An Introduction to Statistical Learning provides an accessible overview of the field of statistical learning, an essential toolset for making sense of the vast and complex data sets that have emerged in fields ranging from biology to finance to marketing to astrophysics in the past twenty years. This book presents some of the most important modeling and prediction techniques, along with relevant applications. Topics include linear regression, classification, resampling methods, shrinkage approaches, tree-based methods, support vector machines, clustering, and more. Color graphics and real-world examples are used to illustrate the methods presented. Since the goal of this textbook is to facilitate the use of these statistical learning techniques by practitioners in science, industry, and other fields, each chapter contains a tutorial on implementing the analyses and methods presented in R, an extremely popular open source statistical software platform.Two of the authors co-wrote The Elements of Statistical Learning (Hastie, Tibshirani and Friedman, 2nd edition 2009), a popular reference book for statistics and machine learning researchers. An Introduction to Statistical Learning covers many of the same topics, but at a level accessible to a much broader audience. This book is targeted at statisticians and non-statisticians alike who wish to use cutting-edge statistical learning techniques to analyze their data. The text assumes only a previous course in linear regression and no knowledge of matrix algebra.",56.66,Hardback,6.2,9.4,1,2017,9781461471370.jpg
"Python for Data Analysis, 2e","Get complete instructions for manipulating, processing, cleaning, and crunching datasets in Python. Updated for Python 3.6, the second edition of this hands-on guide is packed with practical case studies that show you how to solve a broad set of data analysis problems effectively. You'll learn the latest versions of pandas, NumPy, IPython, and Jupyter in the process. Written by Wes McKinney, the creator of the Python pandas project, this book is a practical, modern introduction to data science tools in Python. It's ideal for analysts new to Python and for Python programmers new to data science and scientific computing. Data files and related material are available on GitHub. Use the IPython shell and Jupyter notebook for exploratory computing Learn basic and advanced features in NumPy (Numerical Python) Get started with data analysis tools in the pandas library Use flexible tools to load, clean, transform, merge, and reshape data Create informative visualizations with matplotlib Apply the pandas groupby facility to slice, dice, and summarize datasets Analyze and manipulate regular and irregular time series data Learn how to solve real-world data analysis problems with thorough, detailed examples",29.13,Paperback,07.05,9.17,1.1,2017,9781491957660.jpg
"Hold Me Tight : Seven Conversations for a Lifetime of Love","Heralded by the New York Times and Time as the couples therapy with the highest rate of success, Emotionally Focused Therapy works because it views the love relationship as an attachment bond. This idea, once controversial, is now supported by science, and has become widely popular among therapists around the world. In Hold Me Tight, Dr. Sue Johnson presents Emotionally Focused Therapy to the general public for the first time. Johnson teaches that the way to save and enrich a relationship is to reestablish safe emotional connection and preserve the attachment bond. With this in mind, she focuses on key moments in a relationship-from ""Recognizing the Demon Dialogue"" to ""Revisiting a Rocky Moment"" -- and uses them as touch points for seven healing conversations. Through case studies from her practice, illuminating advice, and practical exercises, couples will learn how to nurture their relationships and ensure a lifetime of love.",16.91,Hardback,6,9.3,1.2,2008,9780316113007.jpg
"Fluent Python","Learn how to write idiomatic, effective Python code by leveraging its best features. Python's simplicity quickly lets you become productive with it, but this often means you aren't using everything the language has to offer. By taking you through Python's key language features and libraries, this practical book shows you how to make your code shorter, faster, and more readable all at the same time--what experts consider ""Pythonic.""Many programmers who learn Python basics fall into the trap of reinventing the wheel because of past experience in other languages, and try to bend the language to patterns that don't really apply to it. Author Luciano Ramalho, a Python Software Foundation member and Python programmer for 15 years, helps you drop your accent from another language so you can code Python fluently.Learn practical applications of generators for database processingRethink some design patterns in a Python contextExamine attribute descriptors and when to use them: the key to ORMsExplore Pythonic objects: protocols versus interfaces, abstract base classes and multiple inheritance",31.36,Paperback,5.91,9.84,0.59,2015,9781491946008.jpg
"Patterns of Enterprise Application Architecture","The practice of enterprise application development has benefited from the emergence of many new enabling technologies. Multi-tiered object-oriented platforms, such as Java and .NET, have become commonplace. These new tools and technologies are capable of building powerful applications, but they are not easily implemented. Common failures in enterprise applications often occur because their developers do not understand the architectural lessons that experienced object developers have learned. Patterns of Enterprise Application Architecture is written in direct response to the stiff challenges that face enterprise application developers. The author, noted object-oriented designer Martin Fowler, noticed that despite changes in technology--from Smalltalk to CORBA to Java to .NET--the same basic design ideas can be adapted and applied to solve common problems. With the help of an expert group of contributors, Martin distills over forty recurring solutions into patterns. The result is an indispensable handbook of solutions that are applicable to any enterprise application platform. This book is actually two books in one. The first section is a short tutorial on developing enterprise applications, which you can read from start to finish to understand the scope of the book's lessons. The next section, the bulk of the book, is a detailed reference to the patterns themselves. Each pattern provides usage and implementation information, as well as detailed code examples in Java or C#. The entire book is also richly illustrated with UML diagrams to further explain the concepts. Armed with this book, you will have the knowledge necessary to make important architectural decisions about building an enterprise application and the proven patterns for use when building them. The topics covered include * Dividing an enterprise application into layers * The major approaches to organizing business logic * An in-depth treatment of mapping between objects and relational databases * Using Model-View-Controller to organize a Web presentation * Handling concurrency for data that spans multiple transactions * Designing distributed object interfaces",44.59,Hardback,7.4,9.5,1.4,2002,9780321127426.jpg
"Structure and Interpretation of Computer Programs","Structure and Interpretation of Computer Programs has had a dramatic impact on computer science curricula over the past decade. This long-awaited revision contains changes throughout the text. There are new implementations of most of the major programming systems in the book, including the interpreters and compilers, and the authors have incorporated many small changes that reflect their experience teaching the course at MIT since the first edition was published. A new theme has been introduced that emphasizes the central role played by different approaches to dealing with time in computational models: objects with state, concurrent programming, functional programming and lazy evaluation, and nondeterministic programming. There are new example sections on higher-order procedures in graphics and on applications of stream processing in numerical programming, and many new exercises. In addition, all the programs have been reworked to run in any Scheme implementation that adheres to the IEEE standard.",43.68,Paperback,5.91,8.74,1.26,1996,9780262510875.jpg
"Learn Python the Hard Way : A Very Simple Introduction to the Terrifyingly Beautiful World of Computers and Code","You Will Learn Python! Zed Shaw has perfected the world's best system for learning Python. Follow it and you will succeed-just like the hundreds of thousands of beginners Zed has taught to date! You bring the discipline, commitment, and persistence; the author supplies everything else. In Learn Python the Hard Way, Third Edition, you'll learn Python by working through 52 brilliantly crafted exercises. Read them. Type their code precisely. (No copying and pasting!) Fix your mistakes. Watch the programs run. As you do, you'll learn how software works; what good programs look like; how to read, write, and think about code; and how to find and fix your mistakes using tricks professional programmers use. Most importantly, you'll learn the following, which you need to start writing excellent Python software of your own: Installing a complete Python environment Organizing and writing code Basic mathematics Variables Strings and text Interacting with users Working with files Looping and logic Data structures using lists and dictionaries Program design Object-oriented programming Inheritance and composition Modules, classes, and objects Python packaging Debugging Automated testing Basic game development Basic web development It'll be hard at first. But soon, you'll just get it-and that will feel great! This tutorial will reward you for every minute you put into it. Soon, you'll know one of the world's most powerful, popular programming languages. You'll be a Python programmer. Watch Zed, too! The accompanying DVD contains 5+ hours of passionate, powerful teaching: a complete Python video course!",21.9,"Mixed media product",6.9,9,0.8,2013,9780321884916.jpg
"Data Science from Scratch","This is a first-principles-based, practical introduction to the fundamentals of data science aimed at the mathematically-comfortable reader with some programming skills. The book covers: The important parts of Python to know The important parts of Math / Probability / Statistics to know The basics of data science How commonly-used data science techniques work (learning by implementing them) What is Map-Reduce and how to do it in Python Other applications such as NLP, Network Analysis, and more",23.44,Paperback,6.9,9.1,0.8,2016,9781491901427.jpg
"Effective C++ : 55 Specific Ways to Improve Your Programs and Designs","Every C++ professional needs a copy of Effective C++. It is an absolute must-read for anyone thinking of doing serious C++ development. If you've never read Effective C++ and you think you know everything about C++, think again.- Steve Schirripa, Software Engineer, Google""C++ and the C++ community have grown up in the last fifteen years, and the third edition of Effective C++ reflects this. The clear and precise style of the book is evidence of Scott's deep insight and distinctive ability to impart knowledge.""- Gerhard Kreuzer, Research and Development Engineer, Siemens AGThe first two editions of Effective C++ were embraced by hundreds of thousands of programmers worldwide. The reason is clear: Scott Meyers' practical approach to C++ describes the rules of thumb used by the experts - the things they almost always do or almost always avoid doing - to produce clear, correct, efficient code.The book is organized around 55 specific guidelines, each of which describes a way to write better C++. Each is backed by concrete examples. For this third edition, more than half the content is new, including added chapters on managing resources and using templates. Topics from the second edition have been extensively revised to reflect modern design considerations, including exceptions, design patterns, and multithreading.Important features of Effective C++ include:Expert guidance on the design of effective classes, functions, templates, and inheritance hierarchies. Applications of new ""TR1"" standard library functionality, along with comparisons to existing standard library components. Insights into differences between C++ and other languages (e.g., Java, C#, C) that help developers from those languages assimilate ""the C++ way"" of doing things.",31.31,Paperback,7.32,9.21,0.79,2005,9780321334879.jpg
"The Go Programming Language","The Go Programming Language is the authoritative resource for any programmer who wants to learn Go. It shows how to write clear and idiomatic Go to solve real-world problems. The book does not assume prior knowledge of Go nor experience with any specific language, so you'll find it accessible whether you're most comfortable with JavaScript, Ruby, Python, Java, or C++. The first chapter is a tutorial on the basic concepts of Go, introduced through programs for file I/O and text processing, simple graphics, and web clients and servers. Early chapters cover the structural elements of Go programs: syntax, control flow, data types, and the organization of a program into packages, files, and functions. The examples illustrate many packages from the standard library and show how to create new ones of your own. Later chapters explain the package mechanism in more detail, and how to build, test, and maintain projects using the go tool. The chapters on methods and interfaces introduce Go's unconventional approach to object-oriented programming, in which methods can be declared on any type and interfaces are implicitly satisfied. They explain the key principles of encapsulation, composition, and substitutability using realistic examples. Two chapters on concurrency present in-depth approaches to this increasingly important topic. The first, which covers the basic mechanisms of goroutines and channels, illustrates the style known as communicating sequential processes for which Go is renowned. The second covers more traditional aspects of concurrency with shared variables. These chapters provide a solid foundation for programmers encountering concurrency for the first time. The final two chapters explore lower-level features of Go. One covers the art of metaprogramming using reflection. The other shows how to use the unsafe package to step outside the type system for special situations, and how to use the cgo tool to create Go bindings for C libraries. The book features hundreds of interesting and practical examples of well-written Go code that cover the whole language, its most important packages, and a wide range of applications. Each chapter has exercises to test your understanding and explore extensions and alternatives. Source code is freely available for download from http://gopl.io/ and may be conveniently fetched, built, and installed using the go get command.",24.63,Paperback,7.4,09.09,0.79,2015,9780134190440.jpg
"Peopleware : Productive Projects and Teams","Few books in computing have had as profound an influence on software management as Peopleware. The unique insight of this longtime best seller is that the major issues of software development are human, not technical. They're not easy issues; but solve them, and you'll maximize your chances of success. ""Peopleware has long been one of my two favorite books on software engineering. Its underlying strength is its base of immense real experience, much of it quantified. Many, many varied projects have been reflected on and distilled; but what we are given is not just lifeless distillate, but vivid examples from which we share the authors' inductions. Their premise is right: most software project problems are sociological, not technological. The insights on team jelling and work environment have changed my thinking and teaching. The third edition adds strength to strength."" - Frederick P. Brooks, Jr., Kenan Professor of Computer Science, University of North Carolina at Chapel Hill, Author of The Mythical Man-Month and The Design of Design ""Peopleware is the one book that everyone who runs a software team needs to read and reread once a year. In the quarter century since the first edition appeared, it has become more important, not less, to think about the social and human issues in software develop?ment. This is the only way we're going to make more humane, productive workplaces. Buy it, read it, and keep a stock on hand in the office supply closet."" -Joel Spolsky, Co-founder, Stack Overflow ""When a book about a field as volatile as software design and use extends to a third edition, you can be sure that the authors write of deep principle, of the fundamental causes for what we readers experience, and not of the surface that everyone recognizes. And to bring people, actual human beings, into the mix! How excellent. How rare. The authors have made this third edition, with its additions, entirely terrific."" -Lee Devin and Rob Austin, Co-authors of The Soul of Design and Artful Making For this third edition, the authors have added six new chapters and updated the text throughout, bringing it in line with today's development environments and challenges. For example, the book now discusses pathologies of leadership that hadn't previously been judged to be pathological; an evolving culture of meetings; hybrid teams made up of people from seemingly incompatible generations; and a growing awareness that some of our most common tools are more like anchors than propellers. Anyone who needs to manage a software project or software organization will find invaluable advice throughout the book.",26.3,Paperback,6.1,9.1,0.6,2013,9780321934116.jpg
"Python Programming for the Absolute Beginner, Third Edition","If you are new to programming with Python and are looking for a solid introduction, this is the book for you. Developed by computer science instructors, books in the ""for the absolute beginner"" series teach the principles of programming through simple game creation. You will acquire the skills that you need for practical Python programming applications and will learn how these skills can be put to use in real-world scenarios. Throughout the chapters, you will find code samples that illustrate concepts presented. At the end of each chapter, you will find a complete game that demonstrates the key ideas in the chapter, a summary of the chapter, and a set of challenges that tests your newfound knowledge. By the time you finish this book, you'll be well versed in Python and be able to apply the basic programming principles you've learned to the next programming language you tackle.",22.89,Paperback,7.3,9,1.3,2011,9781435455009.jpg
